plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name
PLANT-00835,smilax hispida,Smilax hispida,sarsaparilla plant,Alabama | Arkansas | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Vine,Full sun to part shade,Medium to wet,Low,4,8,May,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sarsaparilla plant
PLANT-00836,solidago caesia,Solidago caesia,"Wreath Goldenrod, Blue-stemmed Goldenrod, Bluestem Goldenrod",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,4,8,August,September,SOCA4,Asteraceae,Herb,Perennial,Up to about 3 feet tall.,Yellow,"Aug , Sep , Oct",Medium,"Sun , Part Shade",Dry,,Various soils.,Blue-stemmed goldenrod attracts butterflies.,yes,May be grown from seed.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Wreath Goldenrod, Blue-stemmed Goldenrod, Bluestem Goldenrod"
PLANT-00837,solidago canadensis,Solidago canadensis,"Canada Goldenrod, Canadian Goldenrod, Tall Goldenrod, Giant Goldenrod",Delaware | Indiana | Kansas | Maine | Massachusetts | Michigan | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Rhode Island | South Dakota | Vermont | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Medium,Low,3,9,August,October,SOCA6,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,Yellow,"Aug , Sep , Oct , Nov",Medium,"Sun , Part Shade","Dry , Moist",,"Caliche type, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay.","Nectar-Bees, Nectar-Butterflies",,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Bee | Wasp,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Canada Goldenrod, Canadian Goldenrod, Tall Goldenrod, Giant Goldenrod"
PLANT-00838,solidago drummondii,Solidago drummondii,goldenrod,Arkansas | Illinois | Louisiana | Missouri,Herbaceous perennial,Full sun,Dry to medium,Low,5,8,August,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,goldenrod
PLANT-00839,solidago flexicaulis,Solidago flexicaulis,"Zigzag Goldenrod, Broadleaf Goldenrod",Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Low,3,8,July,September,SOFL2,Asteraceae,Herb,Perennial,Normally 2 to 4 feet high.,Yellow,"Jul , Aug , Sep , Oct",Medium,"Sun , Part Shade , Shade",Moist,Acidic (pH<6.8),"Various rich, mesic, acid soils. Tolerates lime.","Flowers attract butterflies. Seeds attract Swamp Sparrows, Pine Siskins, and Meadow Mice.",,Fresh seed or root division. will spread on its own.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Zigzag Goldenrod, Broadleaf Goldenrod"
PLANT-00840,solidago gattingeri,Solidago gattingeri,goldenrod,Arkansas | Missouri | Tennessee | Texas,Herbaceous perennial,Full sun,Dry to medium,Low,5,8,July,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,goldenrod
PLANT-00841,solidago gigantea,Solidago gigantea,"Giant Goldenrod, Smooth Goldenrod, Tall Goldenrod, Late Goldenrod, Early Goldenrod",Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun to part shade,Medium to wet,Low,3,8,August,October,SOGI,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,Yellow,"Aug , Sep , Oct",Medium,Part Shade,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Giant Goldenrod, Smooth Goldenrod, Tall Goldenrod, Late Goldenrod, Early Goldenrod"
PLANT-00842,solidago hispida,Solidago hispida,Hairy Goldenrod,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,July,September,SOHI,Asteraceae,Herb,Perennial,Up to about 3 feet tall.,Yellow,"Aug , Sep , Oct",,,,Alkaline (pH>7.2),,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Hairy Goldenrod
PLANT-00843,solidago juncea,Solidago juncea,"Early Goldenrod, Plume Goldenrod",Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,July,August,SOJU,Asteraceae,Herb,Perennial,Up to about 4 feet tall.,Yellow,"Jun , Jul , Aug",,"Sun , Part Shade , Shade","Dry , Moist",,"Dry, sandy soils.",Attracts butterflies.,yes,"Plant seeds outdoors in fall or store, stratify and plant in spring.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Early Goldenrod, Plume Goldenrod"
PLANT-00844,solidago nemoralis,Solidago nemoralis,"Gray Goldenrod, Prairie Goldenrod, Oldfield Goldenrod, Grayleaf Goldenrod, Gray-leaved Goldenrod, Dyersweed Goldenrod, Dwarf Goldenrod, Field Goldenrod",Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Low,3,9,August,September,SONE,Asteraceae,Herb,Perennial,Up to about 3 feet tall.,Yellow,"Jun , Jul , Aug , Sep , Oct",Medium,"Sun , Part Shade , Shade",Dry,,"Sandy, rocky soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Caliche type",Prairie goldenrod attracts butterflies.,yes,"Seed germination may be increased with stratification, but this pre-treatment is not absolutely necessary. If planting untreated seed, be sure it is fresh. May also be propagated by division of mature plants. Make sure each section has a",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Gray Goldenrod, Prairie Goldenrod, Oldfield Goldenrod, Grayleaf Goldenrod, Gray-leaved Goldenrod, Dyersweed Goldenrod, Dwarf Goldenrod, Field Goldenrod"
PLANT-00845,solidago odora,Solidago odora,"Anisescented Goldenrod, Anise-scented Goldenrod, Sweet Goldenrod",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,4,9,August,September,SOOD,Asteraceae,Herb,Perennial,Up to about 5 feet tall.,Yellow,"Jul , Aug , Sep , Oct",,Sun,Moist,Acidic (pH<6.8),"Average to poor, sandy soils.",,yes,Increase by division of mature clumps or by seed.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Anisescented Goldenrod, Anise-scented Goldenrod, Sweet Goldenrod"
PLANT-00846,solidago ouachitensis,Solidago ouachitensis,Ouachita Mountain goldenrod,Arkansas | Oklahoma,Herbaceous perennial,Part shade,Medium,Low,6,9,September,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ouachita Mountain goldenrod
PLANT-00847,solidago ptarmicoides,Solidago ptarmicoides,prairie aster,Arkansas | Colorado | Connecticut | Georgia | Illinois | Indiana | Iowa | Massachusetts | Michigan | Minnesota | Missouri | Montana | New Hampshire | New York | North Carolina | North Dakota | Ohio | Oklahoma | South Carolina | South Dakota | Tennessee | Vermont | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Dry to medium,Low,3,8,August,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,prairie aster
PLANT-00848,solidago riddellii,Solidago riddellii,Riddell's goldenrod,Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | North Dakota | Ohio | South Dakota | Wisconsin,Herbaceous perennial,Full sun,Wet,Low,3,7,September,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Riddell's goldenrod
PLANT-00849,solidago rigida,Solidago rigida,goldenrod,Alabama | Arkansas | Colorado | Connecticut | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Medium,Medium,3,9,August,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,goldenrod
PLANT-00850,solidago rugosa,Solidago rugosa,"Wrinkleleaf Goldenrod, Wrinkle-leaf Goldenrod, Rough-leaved Goldenrod, Roughleaf Goldenrod, Rough-stemmed Goldenrod, Roughstem Goldenrod",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Herbaceous perennial,Full sun,Medium to wet,Low,4,8,August,October,SORU2,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,Yellow,"Aug , Sep , Oct , Nov",Medium,Sun,Wet,,Most well-drained soils.,,yes,"If seeds are sown fresh, plant outdoors. Germination is often poor so sow thickly.",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Wrinkleleaf Goldenrod, Wrinkle-leaf Goldenrod, Rough-leaved Goldenrod, Roughleaf Goldenrod, Rough-stemmed Goldenrod, Roughstem Goldenrod"
PLANT-00851,solidago shortii,Solidago shortii,Short's Goldenrod,Indiana | Kentucky,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,6,9,September,October,SOSH,Asteraceae,Herb,,Up to about 4 feet tall.,Yellow,"Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Short's Goldenrod
PLANT-00852,solidago speciosa,Solidago speciosa,"Showy Goldenrod, Noble Goldenrod",Alabama | Connecticut | Georgia | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | New Jersey | New York | North Carolina | Ohio | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia,Herbaceous perennial,Full sun,Dry to medium,Medium,3,8,July,September,SOSP2,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,Yellow,"Aug , Sep , Oct",,Part Shade,Moist,,Rocky or clay soils.,This species attracts butterflies.,yes,"Seed germination may be increased with stratification, but this pre-treatment is not absolutely necessary. If planting untreated seed, be sure it is fresh. Propagate also by division.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Showy Goldenrod, Noble Goldenrod"
PLANT-00853,solidago uliginosa,Solidago uliginosa,Bog Goldenrod,Alabama | Connecticut | Delaware | Georgia | Illinois | Maine | Michigan | Minnesota | New Hampshire | New York | North Carolina | Pennsylvania | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium to wet,Low,4,8,August,October,SOUL,Asteraceae,Herb,Perennial,Up to about 6 feet tall.,Yellow,"Aug , Sep",,,,Acidic (pH<6.8),,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bog Goldenrod
PLANT-00854,solidago ulmifolia,Solidago ulmifolia,"Elmleaf Goldenrod, Elm-leaved Goldenrod",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Low,3,8,July,October,SOUL2,Asteraceae,Herb,Perennial,Up to about 4 feet tall.,Yellow,"Aug , Sep , Oct",,Sun,Dry,,Rocky soils.,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Elmleaf Goldenrod, Elm-leaved Goldenrod"
PLANT-00855,sorbus americana,Sorbus americana,"American Mountain Ash, American Mountain-ash",Connecticut | Georgia | Illinois | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun,Medium,Medium,3,6,May,May,SOAM3,Rosaceae,Tree,Perennial,"Up to about 30 feet tall, often much shorter.",White,"Apr , May , Jun",Medium,"Sun , Part Shade , Shade","Dry , Moist",,"Cool, moist, acid soils.",Berries attract birds.,yes,Plant seed in the spring. Germination is sporadic and probably will not take place until the following spring.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"American Mountain Ash, American Mountain-ash"
PLANT-00856,sorbus decora,Sorbus decora,"Northern Mountain Ash, Northern Mountain-ash, Showy Mountain-ash",Connecticut | Illinois | Indiana | Iowa | Maine | Massachusetts | Michigan | Minnesota | New Hampshire | New York | Ohio | Pennsylvania | Vermont | Wisconsin,Tree,Full sun,Medium,Medium,2,6,May,May,SODE3,Rosaceae,Tree,Perennial,Up to about 50 feet tall.,White,"May , Jun",,"Part Shade , Shade",Moist,Circumneutral (pH 6.8-7.2),"Any poor- to well-drained, wet to mesic soil.","An intermediate source of food for songbirds, waterfowl and small mammals.x",,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Northern Mountain Ash, Northern Mountain-ash, Showy Mountain-ash"
PLANT-00857,sorghastrum nutans,Sorghastrum nutans,"Indiangrass, Yellow Indiangrass, Indian Grass",Alabama | Arizona | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Ornamental grass,Full sun,Dry to medium,Medium,4,9,September,February,SONU2,Poaceae,Grass/Grass-like,Perennial,Up to about 8 feet tall.,Yellow,"Aug , Sep , Oct",Medium,"Sun , Part Shade , Shade","Dry , Moist",,"Moist, rich soils. Calcareous, Sandy Sandy Loam, Medium Loam, Clay Loam, Clay, Limestone-based","Seeds-Small mammals, Seeds-granivorous birds, Nesting material",yes,"Propagate by sowing unstratified seed in fall or stratified seed in spring. Sow 1/4"" deep. Division of older plants is difficult because of a dense, tangled root system.",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Indiangrass, Yellow Indiangrass, Indian Grass"
PLANT-00858,spartina pectinata,Spartina pectinata,"Prairie Cordgrass, Freshwater Cordgrass, Sloughgrass",Arkansas | Colorado | Connecticut | Delaware | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Ornamental grass,Full sun to part shade,Medium to wet,Medium,4,9,July,August,SPPE,Poaceae,Grass/Grass-like,Perennial,Up to about 8 feet tall.,Yellow,Jun,High,Sun,Wet,,"Wet to moist, rich soils.",,yes,Propagate by seed or division.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Prairie Cordgrass, Freshwater Cordgrass, Sloughgrass"
PLANT-00859,spigelia marilandica,Spigelia marilandica,"Woodland Pinkroot, Pinkroot, Indian Pink",Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Mississippi | Missouri | North Carolina | Oklahoma | South Carolina | Tennessee | Texas | Virginia,Herbaceous perennial,Part shade to full shade,Medium,Low,5,9,June,June,SPMA3,Loganiaceae,Herb,Perennial,Up to about 28 inches tall.,"Red , Yellow , Green","Mar , Apr , May , Jun",Medium,Part Shade,Dry,Acidic (pH<6.8),"Moist, sandy, fertile soils. Sandy, Sandy Loam, Medium Loam, Acid-based",Flowers attract hummingbirds.,yes,Propagate by spring-sown seed or by root division.,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Woodland Pinkroot, Pinkroot, Indian Pink"
PLANT-00860,spiraea alba,Spiraea alba,White Meadowsweet,Delaware | Illinois | Indiana | Iowa | Kentucky | Maryland | Massachusetts | Michigan | Minnesota | Missouri | New Jersey | New York | North Carolina | North Dakota | Ohio | Pennsylvania | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun to part shade,Medium to wet,Low,3,7,June,August,SPAL2,Rosaceae,Shrub,Perennial,Up to about 6-1/2 feet tall.,"White , Pink","Jun , Jul , Aug , Sep",Medium,"Sun , Part Shade , Shade","Moist , Wet",Circumneutral (pH 6.8-7.2),Wet soils.,Intermediate.,yes,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White Meadowsweet
PLANT-00861,spiraea betulifolia,Spiraea betulifolia,White Spirea,Alabama | Idaho | Maryland | Minnesota | Montana | New Jersey | North Carolina | North Dakota | Oregon | Pennsylvania | South Dakota | Tennessee | Virginia | Washington | Wyoming,Deciduous shrub,Full sun,Medium,Low,5,8,May,July,SPBE2,Rosaceae,Shrub,,Up to about 3 feet tall.,White,"Jun , Jul",High,Part Shade,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White Spirea
PLANT-00862,spiraea douglasii,Spiraea douglasii,"Rose Spirea, Western Spiraea, Hardhack Spiraea",Alaska | California | Colorado | Idaho | Montana | Oregon | Washington,Deciduous shrub,Full sun to part shade,Medium to wet,Low,5,8,June,August,SPDO,Rosaceae,Shrub,Perennial,Up to about 10 feet tall.,Pink,"May , Jun , Jul , Aug , Sep",Low,Part Shade,Moist,,Moist soils.,,yes,Propagate by seed or softwood cuttings. Offshoots from the creeping underground stems can be readily established.,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rose Spirea, Western Spiraea, Hardhack Spiraea"
PLANT-00863,spiraea tomentosa,Spiraea tomentosa,Steeplebush,Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oregon | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | Washington | West Virginia | Wisconsin,Deciduous shrub,Full sun,Medium to wet,Low,3,8,July,September,SPTO2,Rosaceae,Shrub,Perennial,Up to about 5 feet tall.,"Red , Pink , Purple","May , Jun , Jul , Aug , Sep",Low,"Sun , Part Shade , Shade",Moist,Acidic (pH<6.8),"Wet, moderately acid, soils.",Intermediate.,yes,Propagate by seed or softwood cuttings. Cuttings do not need a hormone treatment.,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Steeplebush
